夜渡沙河（宋·洪皓）　　五言律诗　押支韵	秋声已策策，行役敢迟迟。潦涨流偏急，舟横岸自移。披襟从露浥，揽辔觉神疲。晓入邯郸道，黄粱熟未知。
寄宇文相公（宋·洪皓）　　五言律诗　押寒韵	秦师围已急，楚国救人阑。食客腹空饱，先生心独寒。奉盘从遽定，按剑叱难安。存赵舌三寸，何须折镆干。
车行大雨中（宋·洪皓）　　五言律诗　押东韵	折巾咨暑雨，持节栉回风。马惜障泥锦，农披护背篷。摧轮方臲卼，痛仆且牢笼。涂曲休辞辱，行将与夏通。
浈阳寓居（宋·洪皓）　　五言律诗　押鱼韵	地瘠久荒芜，驱童且荷锄。诛茅仍遣瘴，汲水旋栽蔬。瓟酱调应晚，莼羹兴渐疏。秋高宜日涉，不必问丹书①。
芭蕉（宋·洪皓）　　五言律诗　押东韵	芭蕉非一种，南粤竞成丛。结实联房绿，舒花焰火红。象蹄形甚伟，筒葛纴尤工。羁旅牵愁思，秋窗夜雨中。
题黄氏所居（宋·洪皓）　　五言律诗　押麻韵	环翠五六里，深藏三四家。风高鸣雁序，春暖茁兰芽。门巷分楠直，溪流带竹斜。我来风雪晓，倚杖看梅花。
次韵宇文白云山（宋·洪皓）　　五言律诗　押蒸韵	天际正英英，排空忽上升。苍梧何处出，岱岳自封兴。但见奇峰耸，宁知嘉气凝。秋风殊未起，勿用遽飞腾。
次大风韵（宋·洪皓）　　七言律诗　押歌韵	飞廉薄怒意云何，肆暴伤春气不和。可但扬沙迷白昼，也应震海涌沧波。终霾捲地将飘屋，阴曀惊林定折柯。便欲奋飞联六鹢，宋都未过且悲歌①。
羑里庙（宋·洪皓）　　七言律诗　押冬韵	羑河依旧羑城空，十亩颓基象四墉。重易待更三圣备，诸侯那得七年从。斯文未丧今犹在，遗像虽存祭不供。尚有神灵能济旱，往来拜谒日憧憧。
望蓬鹊山诗（宋·洪皓）　　七言律诗　押东韵	内邱应有越人踪，血食依山近邑中。前代医流兼咒法，上池水饮获神功。假真昔叹多卢异，生死今惭少虢同。秦技嫉能遭横逆，停车吊尔意潜通。
小亭落成都官有诗次韵以谢（宋·洪皓）　　七言律诗　押真韵	我被儒冠误此身，公缘何事作流人。琼葩乍折香胜雪，玉版初尝暖似春。月桂他年应独折，琼林今日遂重新。披襟散发无妨醉，况有红妆二八陈。
赠彦清 其一（宋·洪皓）　　七言律诗　押先韵	好生恶杀号苍天，天悯斯民欲息肩。自是大邦兵不戢，在于南国使无𠎝。论功弗用矜三捷，持胜何如保万全。愿早结成修旧好，名垂史策画凌烟。
彦清弹琵琶有感（宋·洪皓）　　七言律诗　押豪韵	黄金捍拨紫檀槽，推引柔荑品调高。妃子和亲瞻马首，乐天送客驻江皋。一时听罢嗟流落，千古声存诉切嘈。青冢青衫芜没久，宁知孤旅更萧骚。
山顶花（宋·洪皓）　　七言律诗　押麻韵	万片随风正可嗟，残枝带雨认梨花。胭脂洗尽馀香雪，翠幄光生散绮霞。品类海棠无杰句，方言山顶更雄誇。题诗载酒同清赏，月上梢头始到家。
重九彦清出猎独处无聊（宋·洪皓）　　七言律诗	独上层楼意已阑，栏干倚遍悄无言。白衣不至黄花少，怅望庭闱涕泪繁。秋节堪悲惟暮节，牛山独叹异龙山。解嘲不见狂从事，落帽风流作等闲①。
彦清生辰（宋·洪皓）　　七言律诗　押支韵	传闻公子降生时，庆罢周正继诞弥。谁识止戈方黩武，独如好学务求师。少年已见镃基好，他日应为将相期。仁者自然天锡寿，若修阴德更何疑。
老母亦以是月生行年七十有三矣有感而作（宋·洪皓）　　七言律诗　押支韵	息肩弛担未多时，便祝郎君愿德弥。念母年高班绛老，为儒学浅愧萧师。三年不问交邻道，万里宁知复命期。南国人情都不远，赋诗怀远莫相疑。
寄兰干（宋·洪皓）　　七言律诗　押先韵	出彊三载已三迁，跋履脩涂又八千。山近迷回宁有是，铺经幸脱岂其然。乐饥饘粥姑安命，养拙茅斋且任缘。若也故人高义重，暂来江畔唁张骞①。
次韵寄兴祖广德（宋·洪皓）　　七言律诗　押先韵	南归不获却东迁，险阻艰难遍大千。母老三年难见止，途穷一恸忽潸然。愁同暴虎冯河悔，灾甚求鱼用木缘。行府相将释老马，故人赠策助腾骞。
次观表文韵（宋·洪皓）　　七言律诗　押先韵	求成虐执四三年，一木难支大厦颠。致死存孤思杵臼，恃强轻敌笑苻坚。国家未免中衰者，日月何妨薄食焉。今日一成终祀夏，艰难启圣赖皇天。
