正月三日月（清·王太岳）　　五言律诗　押支韵	海峤纤纤素，东风迢递吹。云霄回望处，天地侧身时。未信蛾眉嫉，瞻言大药迟。冰霜新战解，仙桂恰全枝。
经桥山下寄怀一二游侣（清·王太岳）　　五言律诗　押青韵	尚识桥山路，騑骖感旧经。人衰霜径草，客散曙天星。日晕岚烟紫，秋阴石气青。萧条怀古意，谁共叩岩扃。
再至慈化寺花事已谢慨然成咏（清·王太岳）　　五言律诗　押微韵	也知销歇易，一见一依依。岂谓尊前赏，徒从雨后稀。重逢应隔岁，独立又斜晖。结习何年洗，天花一任飞。
春日就李东木孝帘馆舍沽醉留诗（清·王太岳）　　五言律诗　押先韵	西家一步地，烂著春风鞭。我亦无著客，君还乞酒钱。好山支榻对，迟日藉书眠。颇怪便便腹，长饥更几年。
归自东皋得顾密斋学士书口号即寄（清·王太岳）　　七言律诗　押微韵	看遍秋山又独归，松林樵径晚风微。寒原漠漠耕人语，烟渚沈沈浴鹭飞。最有远心当暮景，共谁尽醉典春衣。集贤旧侣能相问，人在东皋赋《采薇》。
早过潼关呈屠参政（清·王太岳）　　七言律诗　押尤韵	日上关门宿雾收，角声悲壮肃高秋。山连二华横秦塞，水控三川下豫州。行处牛羊成聚落，人家鸡犬共林丘。风流输与屠夫子，深坐溪亭理钓钩。
邵荀慈生日即席赋赠（清·王太岳）　　七言律诗　押庚韵	落地情亲好弟兄，春风况欲动嘤鸣。我今不乐看徂岁，子更虚怀爱友生。万宇乍晴翔独鹤，百川齐下吸饥鲸。凭君皓首崇明德，予亦终留隐者名。
奉送杭堇浦前辈（清·王太岳）　　押有韵	脱我旧金貂，去换湖边酒。感念生平恩，挥涕纷随手。翰林故散地，廪赐坐糜久。畎畎一投身，报恩空在口。臣心百年中，臣事千载后。文章傥经国，终然永高厚。
黛流村新营所在（清·王太岳）	昔予点朝簪，本自沧洲吏。一辞京雒尘，适会田园志。卜筑代岩栖，嘉招惭远至。遂赁伯鸾舂，颇授扬雄字。林闾结架小，郊扉能画闭。灌溉发阳翘，荒耝豁蒙翳。剪彼恶木荫，畅此芳菲意。非惟娱徂年，兼得闲外视。扶杖听风篁，披襟纳山翠。片雨洗青天，寥寥元古思。
铜山吟一百二十韵（清·王太岳）	滇南僻绝徼，四境无通津。闾阎稀百货，糠覈供饔飧。惟有林麓富，到处瞻嶙峋。时于瘴氛外，光气疑金银。铜山列坑阜，盘盘郁青云。灵苗吐一线，中有不赀珍。汤丹最雄厚，疏处诸峰尊。茂麓及落雪，灿列三星文。其余复闲错，宝藏粉峮嶙。青金次三品，哗嚣陋瑶琨。元气盛扶舆，钟此洱海漘。神皋与天府，宁复夸蜀秦。粤稽此何始，中天际昌辰。皇风美沕穆，氓俗崇庞淳。狱市一以寄，府藏多朽陈。货惟恶弃地，利即常因民。维兹天末产，远近初未闻。取携既不禁，有无亦能均。豪家㣥糗粮，贫子四体勤。采为冶铸用，利泽通无垠。资此田布饶，偿彼万用屯。遂令荒瘠区，熙熙日如春。问此遵何术，清净无纷纭。纵复遇贪墨，民气依然驯。后始置官厂，仅亦云司存。偷夺岂不惩，宽大固所敦。征商比市易，已责同券焚。在纲诚有条，网漏舟还吞。受值未及半，奇赢已多门。公私两给足，欢然意交欣。于戏又一时，美善难具论。岂惟宽得众，信亦均无贫。大钧有斡运，时事旋飙轮。赫赫李少保，闳议排因循。辍彼海道贩，易以滇产殷。转输供九府，岁倍百万钧。下以减商负，上以资俸缗。挹注一转手，变通如有神。滇铜从此著，乞求断户辚。近疆逼黔粤，远通汉渭滨。各购巨万计，符牒日委填。滇中官吏懦，应命如响臻。竭泽网鲲鲕，非时穷斧斤。日给犹不暇，仰屋空吟呻。譬如百金产，饭饱衣粗温。那堪一家食，分减赡四邻。瓶罍日以罄，脂膏日以朘。坐看好家室，终窭不自振。官司勇从令，疾苦畴咨询。鞭箠到斑白，逋逃动成群。大官号晓事，封章彻天阍。皇仁沛丰泽，稠叠施醲醇。三五老商客，感泣沾裳巾。皮骨幸犹在，誓当输骸筋。四远召工匠，要约为弟昆。晨朝集洞口，赤立褫衣裙。篝镫戴其首，千仞穷冥昏。铦锋石齿触，断壁苔斑扪。当暑苦疫万，毒雾杂炎雰。冬寒体生粟，手龟足亦皲。倾身营一饱，忍饥还夕曛。洞中况偪侧，气咽不得伸。上如缘垤蚁，下如负山蚊。伛偻如肿背，惨黯如幽魂。作劳岂不剧，未死期酬恩。昊天诚罔极，躯命何足云。矿路日邃远，开凿愁坚珉。曩时一朝获，今且须浃旬。材木又益诎，山岭童然髡。始悔旦旦伐，何以供灶薪。奸商巧居奇，析利争狺狺。膏油贵石髓，菽粟珍兰薰。是物叹空乏，百役来逡巡。以兹艰采鍊，动遭宫府嗔。假贷息倍称，剜肉犹疮痕。程课岁难副，逋累陈相因。路穷思变计，由旧兼图新。穷山走暗夜，望气觇纷纭。夤缘循矿脉，斧斗声磤磤。始焉见鸡窠，微茫辨胎浑。尺寸稍进步，快若王路遵。半山阻石硖，缩手呼苍旻。幸而得堂矿，室家象溱溱。欢呼山震动，转告川横奔。五体竞投地，至心礼能仁。行当纾积困，富与封侯伦。鼓锐更深入，气夺千人军。岂知涌水出，大隧惊渊沦。前劳付一掷，千万为沙尘。况或山腹空，崩颓断云根。划如土委地，一毙数百人。丛骸埋乱石，隐隐成丘坟。兽死息犹弗，鸟死哀鸣频。如何此奄忽，寂寂声响泯。家远莫闻知，谁来荐溪蘋。穷泉闭幽翳，终古冤沈湮。深宵闻鬼哭，寒风闪阴磷。吁嗟人命贱，曾不如鸡豚。有生皆苦境，厂民倍苦辛。利被遍亿兆，不能庇一身。福先即祸始，倚伏理信真。铜山实阶厉，恨不为原畇。顾惟造化伟，一物烦陶甄。山海殖财货，岂以灾芸芸。阴阳有翕辟，息息相绵匀。尽取不知节，力足疲乾坤。周京制圜法，斯以关经纶。生民共日用，所贵利溥存。多寡有分数，远迩无畦畛。剂量一失理，悲乐区以分。八政首食货，邦本念尤廑。百姓苟不足，何资奉君亲。我愿司计吏，治丝慎无棼。钱币诚所重，民劳亦宜慬。忍待盈科进，长养春木芚。阜成庶可致，永永垂谟勋。小子实孱劣，守官祇恂恂。忧心日如捣，凋敝殊未竣。顾之增汗战，何以答圣君。作诗谂后来，幸勿轻反唇。
