送曹新民归东州（明·时太初）　　七言律诗	十年西浙曳长裾，千里东归指旧庐。原上鹡鸰终有托，旅中嬴博近何如。朝廷未拟申公使，弟子犹传伏胜书。江草江花总无限，为君今日重嗟吁。
赋绿珠得车字（明·时太初）　　七言律诗　押麻韵	绿珠初嫁石崇家，细马轻驼七宝车。已用明珠为匼匝，更输白璧教琵琶。日日东楼倾美酒，朝朝西苑看名花。只为恩深不相弃，还将玉体委尘沙。
白燕 其一（明·时太初）　　七言律诗　押微韵	春社年年带雪归，海棠庭院月争辉。珠帘十二中间捲，玉剪一双高下飞。天下公侯誇紫颔，国中俦侣尚乌衣。江湖多少閒鸥鹭，宜与同盟伴钓矶。
观王生所藏王维画（明·时太初）　　七言律诗　押支韵	右丞小景树参差，我有林塘实似之。日日欲归还蹭蹬，时时借看解愁思。恨无黄鹄高飞去，独奈沙鸥静不移。明日江头候春水，典衣沽酒待篙师。
浦上木芙蓉盛开约黄鹤山人共观（明·时太初）　　七言律诗　押侵韵	江浦芙蓉色正深，清霜点染更沉沉。孤舟向日曾亲见，短褐于今欲远寻。已拟携樽同野客，不妨展席对沙禽。明年臂痛应全愈，移遍东园野木阴。
野航为范子俊赋（明·时太初）　　七言律诗　押先韵	一舸夷犹野水边，渚禽沙鸟各纷然。幽花满棹初维岸，春水连堤忽上天。世上风波终未已，江南烟雨正堪眠。他日匏尊留我饮，更凭孤鹤问坡仙。
镜中梅（明·时太初）　　七言律诗　押真韵	的砾孤芳野水滨，折来应是晓妆人。瑶池风暖香初散，银汉春回迹未真。奔月定知犹有影，凌波却喜不生尘。绿毛么凤无栖处，来往兰房不厌频。
题赵王夜宴图（明·时太初）　　七言绝句　押阳韵	玉户金缸夜未央，邯郸宫里奏丝簧。郑姬已醉韩姬倦，谁拂君王白象床。
题吴王内凉图（明·时太初）　　七言绝句　押阳韵	微月斜侵响歊廊，芙蓉清气满金塘。鸳鸯只傍阑干宿，也爱君王水殿凉。
题吴宫衰柳图（明·时太初）　　七言绝句　押庚韵	远岸依依落日明，吴王醉处少人行。多情独有垂杨树，犹送深宫夜雨声。
遣怀（明·时太初）　　七言绝句　押鱼韵	白发三江一腐儒，长年耽酒不耽书。偶逢世乱无生计，落日烟中自把锄。
日莫即事（明·时太初）　　七言绝句　押蒸韵	茅屋秋来破不胜，野云沙树自层层。老夫生理今抛废，日日江潭去采菱。
费夫人（明·时太初）　　七言绝句　押真韵	官军应贼着红巾，苗獠来时更不仁。若道南州无节妇，请看东海费夫人。
杨员外（明·时太初）　　七言绝句　押元韵	群盗南奔日月昏，诸公臣节不须论。白头惟有杨员外，不负从来天子恩。
闻山东消息三首（明·时太初）　　七言绝句　押先韵	王事私恩不共天，益都城下枕戈眠。鲸鲵戮尽为京观，子孝臣忠亿万年。
陪郑明德倪元镇游天平山四首（明·时太初）　　七言绝句　押尤韵	官河春水绿悠悠，水上人家尽画楼。买取吴娃三日酒，放船直到百花洲。
口号一首（丁酉岁作）（明·时太初）　　七言绝句　押真韵	白沙乡里今年熟，清酒家家味颇醇。明日杖藜行处醉，只愁齁睡恼比邻。
醉后口号二首（明·时太初）　　七言绝句　押麻韵	新书欲献帝王家，奈此家贫道路赊。醉卧江村风雪里，时时自比贾长沙。
蚊（明·时太初）	群蛇戢戢方斗争，虾蟆蝼蛄相和鸣。百足之虫行无声，毒气着人昏不醒。蚊蚋虽微亦从横，隐然如雷吁可惊。东方日色苦未明，老夫闭门不敢行。
马益之邀陈子山应奉秦景容县尹江上看花二公竹枝歌予亦作数首（明·时太初）　　押东韵	吴淞江上好春风，水上花枝处处同。得似鸳鸯与鸂鶒，时时来往锦云中。
