海珠寺别欧桢伯（明·潘光统）　　五言律诗　押歌韵	龙宫开海上，独客晚经过。老衲寒初破，灵花雨后多。心空无色相，院静有檀那。玄度期将至，临风听棹歌。
人日侍家慈过南园（明·潘光统）　　五言律诗　押先韵	家园欢赏处，卉木正欣然。节序逢人日，生全荷母天。赁舂非庑下，戏綵且堂前。岂薄毛生檄，儿孙解种田①。
七夕陈忠甫见过夜话（明·潘光统）　　五言律诗　押蒸韵	天涯惊巧夕，乡国兴情增。旅食同僧饭，翻经借佛灯。高梧初索莫，西岭转崚嶒。羞涩囊空尽，何堪在五陵。
和黎职方冬至日别梁舍人还朝（明·潘光统）　　五言律诗　押先韵	岁晏离心苦，含情对绮筵。尊开南至日，帆送北征船。鸿雁江天杳，梅花驿路妍。分襟从此去，心折五云边。
黎惟敬携酒见过迟董述夫张来聘诸子不至（明·潘光统）　　五言律诗　押青韵	延益开轩待，清歌爱客听。馀寒犹腊雪，疏树带春星。世事堪长啸，才名忌独醒。美人期不至，明月自中庭。
洪光寺（明·潘光统）　　五言律诗　押侵韵	桂薪怜上国，瓢笠访东林。阅树知僧腊，拈花见佛心。素书犹未授，白发忽相侵。已悟无生理，微官任陆沉。
初夏同黄益作从叔干周舍弟肇恩儿豫集梁仲登别馆得稠字（明·潘光统）　　五言律诗　押尤韵	愁病思朋好，言从河朔游。闭门烟水阔，远树暮云稠。岸帻初逢夏，披襟恍似秋。著书穷亦得，岂为赁舂留。
羊城吊古（明·潘光统）　　七言律诗　押庚韵	南国川原几变更，三杯长啸不胜情。蓬蒿半掩刘王坞，山水犹盘陆贾城。海寺晚风传梵呗，石门斜日送江声。登临不用嗟殊代，翡翠明珠属汉京①。
小金山送别启猷弟会试（明·潘光统）　　七言律诗　押支韵	熬峰重访长公祠，离思深凭酒一卮。台上千金招骏足，云边五色映龙池。梅关传舍闻鸡早，彭蠡秋风过雁迟。别后草堂应入梦，音书何日慰吾思。
次和黄宫詹泰泉先生喜家伯父罗江公以尚书郎乞休南归（明·潘光统）　　七言律诗　押灰韵	洲边新筑钓鱼台，菡萏蒹葭两岸回。一自松楸承雨露，即从廷陛乞归来。竹林清咏怜余后，菊径芳樽待客开。自昔江湖多恋阙，好从北极望蓬莱。
出京（明·潘光统）　　七言律诗　押尤韵	献书此日出神州，残雪飞花满敝裘。万里归心悬白发，三年离恨忆沧洲。驱驰南北成多病，感慨烽烟欲倦游。何处买山堪寄傲，丹砂吾拟问罗浮。
凤城秋夜柬陈士鹄郡丞（明·潘光统）　　七言律诗　押蒸韵	摇落离群思不胜，美人遥隔暮云层。梦回双杵孤城月，愁入寒窗独夜灯。黄菊秋深应送酒，白莲何处共寻僧。龙山此日重阳近，杖屦从君更一登。
感秋（明·潘光统）　　七言律诗　押阳韵	高楼独上海天长，枫叶芦花自水方。一夜新凉催白雁，几家残杵隐清霜。才名落落心难系，世事悠悠鬓易苍。南国只今频羽檄，可堪鼙鼓满渔阳①。
厓山吊古（明·潘光统）　　七言律诗　押真韵	辛苦驱驰瘴海滨，逢厓遗恨欲沾巾。田家义士宁臣汉，鲁仲高风不帝秦。井澳旌旗空落日，平章波浪尚愁人。千秋喷薄淩霄汉，犹是英雄气未申。
秋望（明·潘光统）　　七言律诗　押寒韵	粤王楼阁引飞峦，别苑离宫草树残。正朔已非秦日月，朝台犹忆汉衣冠。风生禾黍樵歌歇，秋入关河夜柝寒。閒倚青萍时极目，不知何处是长安。
冬日同欧桢伯过诃林访邓毓元梁彦国（明·潘光统）　　七言律诗　押灰韵	严霜昨夜掩苍苔，竹院萧然一径开。持律欲寻支遁去，谈禅真为戴颙来。花宫日落催寒磬，莲社人归问酒杯。吟眺已忘山路远，兴随烟月放歌回。
夜过海珠寺（明·潘光统）　　七言律诗　押先韵	雪残江上水如天，重过空门一系船。小隐欲寻中阁去，閒身先借上方眠。裁诗夜乞翻经火，煮茗寒分供佛泉。满眼风尘欺短鬓，无如初地学参禅。
和张山人苏给事厓山十咏（明·潘光统）　　七言律诗　押先韵	厓门峭削半侵天，亡国遗踪倍可怜。云树尚疑宫扇影，海氛犹似御炉烟。珠襦埋没空山里，玉殿荒凉逝水前。一自翠华流落后，至今陵木怨啼鹃。
游蒲涧因过鹤舒台（明·潘光统）　　七言律诗　押灰韵	丹灶烟销掩绿苔，求仙何处访蓬莱。阜乡亭下空遗舄，蒲涧泉边尚有台。鹤驭已随龙驷去，青山还倚白云开。衰颜最忆神楼散，一匕谁分入酒杯。
暮春同邓君肃陈垣卿黄幼章陈士鹄梁仲登集黎惟仁山楼（明·潘光统）　　七言律诗　押齐韵	晴窗閒共蹑丹梯，一览诸峰万木低。孤磬响闻天井外，残莺声送夕阳西。泉分石涧聊堪煮，酒有邻家不用携①。十载青藜曾共对，故人今已直金闺。
