自天长县至宝应途次小路甚艰偶作（明·王缜）　　五言律诗　押鱼韵	天长过宝应，野宿两昼馀。世味尝来饱，湖光入望虚。穷途悲阮籍，多病哭相如。报国成何事，霜侵两鬓疏。
长至寓徐州是日晴明喜而有作（明·王缜）　　五言律诗　押庚韵	上元新甲子①，长至入彭城。风定葭灰细，阳微灏气清。天心从此复，吾道与时亨。喜起不成寐，端居忆圣明。
夜泊吕梁（明·王缜）　　五言律诗　押真韵	吕梁天作险，舟楫我来频。明月忽过客，青山成故人。雁知寒节信，梅漏隔年春。旅宿今如此，归心似转轮。
徐州春日野望徐俗不作土询之故老云徐州是卧牛城打春则人不安（明·王缜）　　五言律诗　押元韵	平原闲极目，往事不堪论。九里山如旧，长河水自喧。天浮芳树杪，春入杏花村。忧国知无报，归来欲掩门。
次韵别吴子华（明·王缜）　　五言律诗　押先韵	抗疏酬明圣，忘身冀干旋。孤忠无与立，清议有人编。杞国真忧世，长沙本少年。赐环应有日，临别转悽然。
除夕次许启衷同寅韵（明·王缜）　　五言律诗　押先韵	客馆不成寐，端居思渺然。人喧分岁夜，春唤上元年。硕果藏生意，涓流积巨川。兴来拚酩酊，还自戒初筵。
正德纪元元日次许启衷韵（明·王缜）　　五言律诗	元年元日里，拈笔试东风。正德光华异，长安歌吹同。逢人多献岁。得句每呼童。从此星辰转，天清日正红。
宿桂阳道中石燕馆次沈仲律韵三首（明·王缜）　　五言律诗　押尤韵	暂停石燕馆，试问桂阳州。稻引沟分径，山围水曲流。飞鸿何处没，羸马几时休。今古闲来往，高歌欲白头。
感春次夏德树廷评韵（明·王缜）　　五言律诗　押真韵	鼎鼎百年客，轻轻二月春。凉看池面水，深厌马头尘。庭草巡檐翠，江花作意新。满怀忧乐处，欲话向何人。
至滇南次答陆进士震韵（明·王缜）　　五言律诗　押先韵	六诏民风古，街头夜半眠①。地高无暑气，冬暖胜春天。金碧山含雨，昆明灰带烟。不乱踪迹远，揽辔自怡然。
与彭总制幸庵侍御汪端甫正即鲍继文主政张德容同游金山寺次戴松崖大司寇韵（明·王缜）　　五言律诗　押尤韵	长江风浪定，此地古今浮。山静惟闻磬，天空不碍舟。楼台云外回，烟树望中稠。共说平南后，何人为国忧。
送吕仲仁太仆（明·王缜）　　五言律诗　押豪韵	玉树精神异，银台物望高。论文追汉魏，飞笔下刘曹。国富还堪问，民穷未可劳。滁阳无限景，山水正滔滔。
题苏司训缙乃祠帐（明·王缜）　　五言律诗　押先韵	别驾朝天日，周星六十年。惠阳无梦到，词调有人传。鹤去空明月，珠还忆旧贤。书香元不绝，讲席满风烟。
江陵怀古（明·王缜）　　五言律诗　押歌韵	吴楚干戈息，刘曹风雨多。登楼还有赋，临渚不成歌。沙市饶青草，龙山蹴白波。乘除从古事，惆怅欲如何。
游武夷山山左有玉女峰甚峻山下有九曲溪（明·王缜）　　五言律诗	薄暮到名山，山晴似放颜。白云依洞宿，明月伴人闲。石立孤高节，溪流九转丹。欲寻真乐处，谁解此玄关。
宿束鹿（明·王缜）　　五言律诗	苍莽平芜净，空头瞑色寒。无处知即鹿，有地可藏山。酒尽频烘炕，鸡鸣尚闭关。夙兴深发省，奔走何时还。
杂诗次唐权文公韵（明·王缜）　　五言律诗　押齐韵	淩晨发幽燕，岁晏复淄齐。道远雪霜重，雅静惭贞闺。健有连云翼，奇无然渚犀。人生聊奇耳，去住何悽悽。
祷雨次严惟中侍讲韵（明·王缜）　　五言律诗　押东韵	忧时三宿戒，遍索百神通。热畏倾葵日，晴收宿麦风。暴尪知己舛，罢市望尤隆。昭假无赢力，终须达上穹。
喜雨次严惟中韵（明·王缜）　　五言律诗　押文韵	节候催和气，郊园自密云。树迷千嶂合，水涨百川分。新起鱼龙队，闲看鸥鸟群。乾坤何以报，涓滴感明君。
挽廖太宰夫人李氏遭贼投阁而亡（明·王缜）　　五言律诗　押先韵	淑德圭璋瑩，芳声蘋藻贤。家和忘愠怨，节劲苦颠连。揄狄三封命，梁炊六十年。东光蒿里惨，舂相亦悽然。
