自述（元末明初·金涓）　　五言律诗　押尤韵	疆埸正多故，山林成久留。据鞍皆战马，扣角且歌牛。清德交游冷，光明诗思浮。从今脱尘浊，自可鄙公侯。
秋夜（元末明初·金涓）　　五言律诗　押阳韵	四望秋无际，凭栏夜未央。星榆晴舞叶，月桂冷飞香。人澹琴心苦，林幽鹤梦长。此情当此夕，谁肯赏凄凉。
和杨仲齐韵（元末明初·金涓）　　五言律诗　押萧韵	光明清绝地，物色藉诗描。野鼠拱虚穴，山蜂归早朝。闲庭翻芍药，枯木引陵苕。鼻观香风入，移时独未消。
山庄（元末明初·金涓）　　五言律诗　押阳韵	青村溪尽处，林密隐孤庄。石老莓苔路，门荒薜荔墙。人行秋叶滑，鹤立晚松凉。治亩农归后，蓑衣挂夕阳。
春兴（元末明初·金涓）　　五言律诗　押灰韵	菜甲时堪摘，柴荆昼不开。凿渠通水道，度地觅花栽。旅食凭儒术，春愁仗酒杯。却憎尘世薄，徒尔暂徘徊。
江村（元末明初·金涓）　　五言律诗　押庚韵	寂寂江村路，轻烟晚自生。远峰晴有色，独树煖无声。渚鹭行看水，溪鱼卖入城。孤舟人不渡，两岸夕阳明。
钱塘行在（元末明初·金涓）　　五言律诗	凤舞龙飞处，寒烟半野蒿。地卑东海近，天远北辰高。来往春秋燕，盈虚日夜潮。老僧年八十，对客话前朝。
伍员庙（元末明初·金涓）　　五言律诗　押萧韵	东出昭关日，仓皇去路遥。渔人怜赠剑，市吏识吹箫。楚郢鞭荒墓，吴江起怒潮。因思臣子节，千古一魂消。
舟次渔浦（元末明初·金涓）　　五言律诗　押尤韵	双溪东入浙，终日坐危舟。流水远明目，小篷低压头。烟村鸦入暮，江国雁宾秋。一片凄凉景，安排独客愁。
浙江晓渡（元末明初·金涓）　　五言律诗　押尤韵	片帆风力饱，凉气碧飕飕。江阔欲沉雁，天空惟见秋。渔歌闻四起，人影在中流。隔望秦峰出，东南第一洲。
舟次严滩（元末明初·金涓）　　五言律诗　押麻韵	八月桐江曲，青蘋未著花。乱云低压树，细水浅流沙。到郭无多路，依山有几家。故人成远别，相望各天涯。
雨后书怀（元末明初·金涓）　　五言律诗　押歌韵	畏俗久不出，其如此意何。鬓毛诗白尽，山色雨青多。曲偃行蛇草，圆生浴鸟波。与谁专一壑，同和采芝歌。
康湖山居（元末明初·金涓）　　五言律诗　押真韵	康湖环十里，半世乐吟身。白屋居寒士，青山是故人。松多天不暑，瀑近地无尘。颇得渔樵趣，生涯日又新。
送人回剡（元末明初·金涓）　　五言律诗　押尤韵	华川游未遍，又作剡中游。诗海珊瑚月，书田苜蓿秋。行山时借屐，访雪夜乘舟。别后怀人处，清风独倚楼。
别徐处士归严州（元末明初·金涓）　　五言律诗　押微韵	浙水连天白，轻帆带雨飞。榻悬高士去，钓在故人归。秋尽雁初过，江空鱼正肥。君如招伴隐，我正欲相依。
别友人归衢（元末明初·金涓）　　五言律诗　押支韵	烂柯山下路，猿鸟待多时。今伴少微隐，何愁太史知。葛陂龙化早，辽海鹤归迟。为问山中叟，如今几局棋。
送友晓发赴北（元末明初·金涓）　　五言律诗　押尤韵	荒鸡三唱后，河汉正西流。太白孤星晓，中华大野秋。树低江郭远，风急草烟收。此去金台上，观光乐胜游。
客中与友人言别（元末明初·金涓）　　五言律诗　押庚韵	同是婺中人，情亲若弟兄。客边今识面，诗上已闻名。驿柳分春远，山花照晚明。相逢即相别，流水几多情。
旅怀（元末明初·金涓）　　五言律诗　押元韵	江湖为客久，归计与谁论。春色草无路，雨声人闭门。薄衣知酒煖，病眼觉灯昏。蜀水家边景，连宵役梦魂。
江楼有见（元末明初·金涓）　　五言律诗　押尤韵	睡起无忙事，寒多不下楼。橹声和雁去，江影照人愁。山碧云初晓，林红叶正秋。琴书无恙否，我欲问归舟。
